customerID,Gender,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Count,Country,State,City,ZipCode,LatLong,Latitude,Longitude,ChurnLabel,ChurnValue,ChurnScore,CLTV,ChurnReason,StatusID,Quarter,SatisfactionScore,CustomerStatus,ChurnCategory,NPS_Label,TenureGroup,LastInteractionNote
7208-PSIHR,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.3,7188.5,No,1,United States,California,Klamath,95548,"41.572813, -124.035011",41.572813,-124.035011,No,0,70,5583,,CROAFZ1847,Q3,4,Stayed,,Passive,49-72 months,"I appreciate the consistent network uptime, but I'm a bit concerned about the notification regarding upcoming price adjustments for my long-standing plan."
7209-JCUDS,Male,0,No,No,10,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.9,1048.85,Yes,1,United States,California,Stockton,95212,"38.049457, -121.21653",38.049457,-121.21653,Yes,1,83,2832,Competitor offered higher download speeds,ALPIAB5851,Q3,1,Churned,Competitor,Detractor,0-12 months,"Your support agents are usually very helpful, but the core service itself is just constantly failing on me. I've only been here six months and it's been problem after problem."
7216-EWTRS,Female,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.8,100.8,Yes,1,United States,California,Newport Beach,92663,"33.62251, -117.927024",33.62251,-117.927024,Yes,1,65,3128,Attitude of service provider,CSFGXZ7461,Q3,1,Churned,Attitude,Detractor,0-12 months,I'm really frustrated with how often this service goes down. I've only been a customer for a few months and it's already a huge headache.
7216-KAOID,Male,0,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.5,798.2,No,1,United States,California,Santa Rosa,95401,"38.460517, -122.790335",38.460517,-122.790335,No,0,72,2446,,HKMLAZ9542,Q3,4,Stayed,,Passive,25-48 months,Could you confirm what specific services are currently included in my monthly subscription? I want to ensure I'm clear on everything.
7217-JYHOQ,Male,0,Yes,Yes,24,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),70.3,1706.45,No,1,United States,California,Burbank,91505,"34.174215, -118.345928",34.174215,-118.345928,No,0,56,3359,,OCYIIM9723,Q3,3,Stayed,,Detractor,13-24 months,"I just need my service to work consistently, something it hasn't done reliably since about six months into my contract. It's a constant source of stress."
7218-HKQFK,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,167.5,Yes,1,United States,California,Homeland,92548,"33.761894, -117.120868",33.761894,-117.120868,Yes,1,72,3715,Don't know,ZRLMYO7522,Q3,2,Churned,Other,Detractor,0-12 months,"The onboarding process was terrible, and now I can't even access half the features. This is a joke."
7219-TLZHO,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,No,1,United States,California,Montebello,90640,"34.015217, -118.109962",34.015217,-118.109962,No,0,76,3172,,BYLGZY7459,Q3,5,Stayed,,Promoter,0-12 months,"Seriously, the best experience I've had with a new service in years. You guys really nailed it with the setup and functionality."
7225-CBZPL,Male,1,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.8,1563.9,No,1,United States,California,Earlimart,93219,"35.858054, -119.305858",35.858054,-119.305858,No,0,49,4831,,EBQDGK7192,Q3,3,Stayed,,Detractor,13-24 months,"I've tried reaching out multiple times over the last few months, and no one seems capable of resolving my persistent issue. This is extremely frustrating."
7225-IILWY,Male,0,Yes,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.75,1686.15,No,1,United States,California,Turlock,95380,"37.474396, -120.875917",37.474396,-120.875917,No,0,26,5434,,GVILFX3251,Q3,4,Stayed,,Passive,49-72 months,I need to verify my account details for security purposes. What information do you require?
7228-OMTPN,Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.45,370.65,Yes,1,United States,California,Santa Barbara,93110,"34.437945, -119.77191",34.437945,-119.77191,Yes,1,98,2456,Don't know,HSLWMY5151,Q3,3,Churned,Other,Detractor,0-12 months,I'm really frustrated with how often this service goes down. I've only been a customer for a few months and it's already a huge headache.
7228-PAQPD,Female,0,No,No,14,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),59.1,772.85,No,1,United States,California,Vidal,92280,"34.264124, -114.717964",34.264124,-114.717964,No,0,58,5718,,QYTVMK6574,Q3,4,Stayed,,Passive,13-24 months,"The app updated recently, and I'm finding some of the navigation a bit less intuitive now. Is there a guide for the new layout or any tips?"
7233-DRTRF,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.4,6444.05,No,1,United States,California,Fresno,93701,"36.749403, -119.787574",36.749403,-119.787574,No,0,43,5096,,IBAZZR6137,Q3,4,Stayed,,Passive,49-72 months,I need to update my billing address. Where can I find that option in my account settings?
7233-IOQNP,Female,0,Yes,No,43,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),34.0,1505.35,No,1,United States,California,Gazelle,96034,"41.411315, -122.697236",41.411315,-122.697236,No,0,74,5409,,CVGBXH6452,Q3,3,Stayed,,Detractor,25-48 months,"My mobile app keeps crashing every time I try to use it. It's been doing this for weeks, and I've reinstalled it multiple times."
7233-PAHHL,Male,0,Yes,Yes,66,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,84.0,5714.25,No,1,United States,California,South Gate,90280,"33.944624, -118.192615",33.944624,-118.192615,No,0,24,5825,,FVVCPL9565,Q3,4,Stayed,,Passive,49-72 months,"I'm trying to view my past invoices, but the link isn't working. Could you assist with that?"
7234-FECYN,Female,1,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.35,780.5,Yes,1,United States,California,San Gabriel,91776,"34.089927, -118.095645",34.089927,-118.095645,Yes,1,68,5546,Attitude of support person,YOZGKV8877,Q3,3,Churned,Attitude,Detractor,0-12 months,"Your support agents are usually very helpful, but the core service itself is just constantly failing on me. I've only been here six months and it's been problem after problem."
7234-KMNRQ,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.0,73.45,No,1,United States,California,Pacific Palisades,90272,"34.079449, -118.548306",34.079449,-118.548306,No,0,28,4345,,FKUOQC5792,Q3,5,Stayed,,Promoter,0-12 months,Just wanted to say how impressed I am. Everything has just worked perfectly from the moment I started using it.
7235-NXZCP,Male,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.85,156.4,Yes,1,United States,California,Hornbrook,96044,"41.962127, -122.527696",41.962127,-122.527696,Yes,1,84,5378,Competitor made better offer,LJOEAB4544,Q3,2,Churned,Competitor,Detractor,0-12 months,"I was promised seamless integration, but it's been anything but. I've wasted so much time trying to get this to work."
7239-HZZCX,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,Yes,1,United States,California,Lancaster,93535,"34.712708, -117.889656",34.712708,-117.889656,Yes,1,100,4851,Competitor made better offer,JPMIIP9294,Q3,3,Churned,Competitor,Detractor,0-12 months,I've had nothing but problems since activating this service a couple of weeks ago. It's been a nightmare trying to get anything done.
7240-ETPTR,Female,0,Yes,No,9,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,48.75,442.2,Yes,1,United States,California,Pope Valley,94567,"38.672708, -122.403219",38.672708,-122.403219,Yes,1,97,4359,Lack of affordable download/upload speed,EROMSR2976,Q3,2,Churned,Price,Detractor,0-12 months,I've had nothing but problems since activating this service a couple of weeks ago. It's been a nightmare trying to get anything done.
7240-FQLHE,Female,1,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),99.75,1836.25,Yes,1,United States,California,San Diego,92114,"32.707892, -117.05512",32.707892,-117.05512,Yes,1,68,5857,Attitude of support person,CELTES1262,Q3,2,Churned,Attitude,Detractor,13-24 months,"I've tried reaching out multiple times over the last few months, and no one seems capable of resolving my persistent issue. This is extremely frustrating."
7241-AJHFS,Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),87.65,2766.4,No,1,United States,California,Hollister,95023,"36.875409, -121.279679",36.875409,-121.279679,No,0,66,2426,,KFADRA3329,Q3,3,Stayed,,Detractor,25-48 months,"I'm absolutely disgusted with the lack of progress on my reported bug. It's been months, and it still hasn't been fixed."
7242-EDTYC,Male,0,No,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.55,819.95,No,1,United States,California,Pine Valley,91962,"32.800671, -116.483363",32.800671,-116.483363,No,0,40,5860,,CBCOIK2635,Q3,3,Stayed,,Detractor,25-48 months,"This constant buffering is driving me insane. I pay for high-speed service, not a slideshow."
7242-QZLXF,Male,0,No,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.3,25.3,Yes,1,United States,California,Truckee,96161,"39.342498, -120.247127",39.342498,-120.247127,Yes,1,99,5421,Attitude of service provider,XKMNGK9864,Q3,2,Churned,Competitor,Detractor,0-12 months,I'm utterly disappointed with this service after only a few weeks. It's not worth the money at all.
7243-LCGGZ,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.9,20.9,No,1,United States,California,Alhambra,91801,"34.090925, -118.128164",34.090925,-118.128164,No,0,72,3901,,LKZZCS1655,Q3,5,Joined,,Promoter,0-12 months,Such a great experience from the very first interaction. I'm a happy customer for sure and look forward to continued use.
7244-KXYZN,Female,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.45,527.35,No,1,United States,California,Modesto,95357,"37.670526, -120.877572",37.670526,-120.877572,No,0,20,4690,,YBONFT4663,Q3,4,Stayed,,Passive,13-24 months,I was wondering if there's an update on the feature I requested last month. It would be really helpful if it were available.
7244-QWYHG,Male,0,Yes,No,50,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),44.45,2188.45,No,1,United States,California,San Diego,92154,"32.578103, -117.012975",32.578103,-117.012975,No,0,54,5363,,IADVVQ9669,Q3,4,Stayed,,Passive,49-72 months,I'm having trouble with a specific feature within the portal. It's not saving my preferences.
7245-JMTTQ,Female,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.5,5703.25,No,1,United States,California,Baldwin Park,91706,"34.098275, -117.967399",34.098275,-117.967399,No,0,47,4363,,WIIPRO2271,Q3,4,Stayed,,Passive,49-72 months,Could you confirm the exact date my current contract expires? I need this for my records.
7245-NIIWQ,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.85,199.85,No,1,United States,California,Fellows,93224,"35.215731, -119.57013",35.215731,-119.57013,No,0,40,4764,,CUGTOJ9163,Q3,5,Joined,,Promoter,0-12 months,"From signing up to daily use, everything has been top-notch. Very satisfied new customer here, couldn't be happier."
7246-ZGQDF,Female,0,No,Yes,1,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.5,54.5,No,1,United States,California,Victorville,92394,"34.567058, -117.362329",34.567058,-117.362329,No,0,54,4359,,OHFZIC9273,Q3,3,Joined,,Detractor,0-12 months,The internet speed is nowhere near what I was told it would be. I'm paying for premium service and getting dial-up speeds.
7247-XOZPB,Male,0,Yes,No,53,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),77.4,4155.95,No,1,United States,California,Miramonte,93641,"36.696759, -119.024051",36.696759,-119.024051,No,0,73,5313,,RHBBHO1988,Q3,4,Stayed,,Passive,49-72 months,"I'm looking into pausing my service temporarily. Is that an option, and what are the requirements?"
7248-VZQLC,Female,1,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.2,3969.35,Yes,1,United States,California,Concord,94521,"37.971421, -121.971504",37.971421,-121.971504,Yes,1,72,4661,Price too high,LOXRFV1816,Q3,1,Churned,Price,Detractor,25-48 months,"I've been trying to get this issue resolved for two weeks now, and every support agent gives me a different answer. This is a nightmare."
7249-WBIYX,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.6,813.85,Yes,1,United States,California,Elmira,95625,"38.349195, -121.902943",38.349195,-121.902943,Yes,1,70,5146,Competitor offered more data,LHMJJI7245,Q3,2,Churned,Competitor,Detractor,0-12 months,The internet speed is nowhere near what I was told it would be. I'm paying for premium service and getting dial-up speeds.
7250-EQKIY,Female,0,Yes,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,50.45,50.45,Yes,1,United States,California,Fort Jones,96032,"41.5837, -122.935922",41.5837,-122.935922,Yes,1,75,2426,Competitor made better offer,VYRJWV9325,Q3,2,Churned,Competitor,Detractor,0-12 months,"Honestly, I'm just incredibly annoyed. I expected better performance than this after signing up last month."
7251-LJBQN,Female,1,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),103.75,4188.4,No,1,United States,California,Strathmore,93267,"36.141319, -119.129075",36.141319,-119.129075,No,0,20,3568,,LXVSLK1725,Q3,3,Stayed,,Detractor,25-48 months,I'm so tired of your automated phone system; it never gets me to a real person. Your customer service has really declined.
7251-XFOIL,Female,0,No,No,61,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,89.2,5500.6,No,1,United States,California,Coulterville,95311,"37.722127, -120.110174",37.722127,-120.110174,No,0,23,5536,,SOSOZY6598,Q3,3,Stayed,,Detractor,49-72 months,"Your mobile app is actually pretty user-friendly when it connects, but I'm constantly losing service at my home address, which is the main reason I have your plan. It's just not acceptable."
7252-NTGSS,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.15,45.15,No,1,United States,California,Redondo Beach,90277,"33.830453, -118.384565",33.830453,-118.384565,No,0,48,4131,,QOIDJA7968,Q3,3,Joined,,Detractor,0-12 months,"The installation was a mess, and now things still aren't working right. It's only been a month and I'm already fed up."
7253-UVNDW,Female,0,No,No,46,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),54.35,2460.15,Yes,1,United States,California,Santa Barbara,93108,"34.457541, -119.631072",34.457541,-119.631072,Yes,1,83,2793,Network reliability,NBPVPV6151,Q3,3,Churned,Dissatisfaction,Detractor,25-48 months,"This constant buffering is driving me insane. I pay for high-speed service, not a slideshow."
7254-IQWOZ,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,69.65,Yes,1,United States,California,Redding,96001,"40.587919, -122.464732",40.587919,-122.464732,Yes,1,67,5258,Network reliability,IXNPKX1144,Q3,1,Churned,Dissatisfaction,Detractor,0-12 months,My first bill has extra charges I was never told about. This is completely unacceptable and feels very misleading.
7255-SSFBC,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.25,8041.65,No,1,United States,California,Northridge,91324,"34.238208, -118.55029",34.238208,-118.55029,No,0,55,4099,,JRDKCA3474,Q3,4,Stayed,,Passive,49-72 months,"I appreciate the consistent network uptime, but I'm a bit concerned about the notification regarding upcoming price adjustments for my long-standing plan."
